eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename
 0,1,0,0,1,0,3,0,14,41,2,4,2,11,5,0,0,0,cs11121951767654296655.csv
 2,0,0,2,1,7,2,5,14,93,4,3,5,11,4,2,0,0,cs1143060326644453785.csv
 0,1,0,1,0,5,3,4,2,65,3,6,1,7,0,0,0,1,cs11224597394479585007.csv
 0,1,0,0,0,2,3,2,1,69,0,3,9,11,0,0,2,0,cs11150711894482941937.csv
 2,0,1,1,1,3,0,2,14,104,3,10,1,9,4,2,0,0,cs10962570664060651097.csv
 0,0,0,1,1,3,3,0,14,14,0,5,9,11,3,1,1,2,cs11310276963258941551.csv
 2,1,0,2,0,10,3,4,5,87,3,10,3,10,3,2,1,2,cs10144428780678531872.csv
 2,0,0,2,1,5,0,6,10,14,0,6,1,11,5,1,0,0,cs10967348897315540745.csv
 1,1,0,2,1,0,2,4,14,72,2,2,8,11,4,0,0,0,cs10272189824843050072.csv
 1,0,1,2,0,7,3,5,11,33,2,8,1,5,0,2,1,2,cs10736272953927163571.csv
 2,0,1,1,1,11,0,4,14,85,3,2,0,11,2,0,2,0,cs10962557125531983313.csv
 0,0,0,0,0,2,1,4,0,78,2,3,1,2,6,2,2,1,cs10939362229069784255.csv
 2,0,1,2,0,13,1,5,11,37,2,10,3,11,1,2,0,1,cs1053916591643522564.csv
 2,0,1,2,1,1,1,2,13,12,3,10,1,2,2,1,0,1,cs10416610083119829717.csv
 2,1,1,2,1,4,1,0,6,43,3,1,0,0,2,2,2,2,cs11443585213086609654.csv
 1,0,0,2,1,1,3,6,11,71,4,1,2,11,4,1,1,2,cs10425430569156645096.csv
 1,1,1,2,0,4,2,4,14,104,3,7,8,4,0,1,2,2,cs1122057245543066721.csv
 1,0,0,1,0,5,3,3,14,36,3,9,7,6,1,0,2,2,cs10908817213405369511.csv
 1,1,0,2,0,13,2,6,14,18,1,4,8,11,1,0,0,0,cs10375727453561592977.csv
 2,1,0,1,1,13,0,2,9,80,4,10,9,11,2,0,1,0,cs10455095130228974621.csv
 2,1,1,0,0,2,3,1,7,28,0,6,0,11,0,0,1,1,cs10444902145749361594.csv
 2,0,0,2,1,4,0,4,8,77,2,9,3,3,5,2,0,1,cs10343981221621851993.csv
 0,1,1,0,1,3,3,4,14,39,3,1,9,5,0,0,0,0,cs10292484611567506358.csv
 1,1,1,1,1,13,3,1,0,48,4,7,5,11,0,2,0,1,cs10781392836414847080.csv
 1,0,1,0,1,9,0,5,6,25,2,3,7,11,4,2,0,2,cs10863084279199979396.csv
 2,0,1,1,1,7,2,5,4,52,3,4,6,0,1,1,0,1,cs10068255699686064851.csv
 1,1,0,0,0,13,2,3,7,27,1,2,0,11,4,0,1,1,cs11179384434923036988.csv
 1,1,1,0,0,10,1,4,1,89,3,8,2,11,0,2,1,0,cs10913496731377381235.csv
 2,1,0,0,0,12,2,2,14,57,0,10,8,11,4,0,1,1,cs10100223277444792957.csv
 0,0,0,2,0,8,2,5,14,71,2,6,1,11,0,2,2,1,cs11234407829346716723.csv
 1,1,0,1,0,3,1,1,10,42,2,8,7,11,4,2,2,2,cs10713754053239215702.csv
 0,0,1,0,0,10,0,5,14,71,4,7,7,4,4,2,1,1,cs10005584227532028304.csv
 0,1,1,0,1,9,0,6,4,28,1,5,5,2,0,1,2,2,cs1066000851135455731.csv
 0,0,0,0,1,4,3,4,14,53,4,5,3,3,5,0,0,1,cs1087079068754924042.csv
 0,0,1,0,1,6,2,1,14,87,4,8,6,11,4,1,0,2,cs1089337604739689594.csv
 1,1,1,1,0,12,2,5,14,33,0,3,5,11,0,1,2,0,cs1127473529370075246.csv
 0,1,1,0,0,6,1,4,1,6,2,5,3,11,2,2,2,2,cs11107722502526169840.csv
 1,0,0,2,1,1,3,2,9,72,2,0,5,11,4,1,0,1,cs10426097075448041850.csv
 0,1,0,0,1,7,2,2,14,5,0,6,4,6,0,0,2,1,cs10108514865314737032.csv
 1,1,1,2,1,0,2,4,14,64,0,7,4,11,6,0,1,0,cs10063927567983476693.csv
 0,0,0,0,1,8,0,1,14,72,0,9,8,11,4,0,1,0,cs10908809913922099929.csv
 2,0,1,0,1,8,0,3,0,6,2,1,5,1,0,0,1,2,cs1122535813632960592.csv
 0,0,1,1,1,11,0,3,5,9,2,0,5,11,3,0,1,2,cs10055720180800964073.csv
 1,0,1,0,1,5,2,5,12,9,2,8,4,11,3,0,0,0,cs11036766714343110390.csv
 2,0,1,1,0,0,1,5,14,65,2,2,5,11,5,2,1,0,cs11154023179505745747.csv
 1,1,1,0,0,1,1,3,14,32,2,8,0,11,2,2,1,0,cs11374439260537422671.csv
 0,1,0,2,0,11,1,1,14,46,0,1,6,11,2,1,0,2,cs10367922993160368977.csv
 2,1,1,2,0,7,2,3,14,83,4,2,8,8,5,2,2,0,cs106882438988624722.csv
 0,1,0,2,0,6,1,6,14,7,0,7,9,0,0,0,1,0,cs11357154633203533528.csv
 0,1,1,1,0,6,0,0,11,98,0,4,0,1,4,1,2,1,cs11167250507161636636.csv
 0,1,0,0,1,13,2,6,14,79,2,4,6,11,0,2,0,0,cs10000929944185699864.csv
 0,1,1,2,0,6,0,0,14,37,4,1,7,10,6,0,2,2,cs10506909138573096016.csv
 2,1,1,0,0,2,3,0,14,82,3,7,4,9,4,0,2,0,cs11215733641059808134.csv
 2,0,0,1,1,4,1,4,8,9,2,8,2,0,3,1,1,2,cs10876533295067511015.csv
 2,0,1,2,0,6,3,5,14,97,4,7,0,1,6,2,0,2,cs10899541597530012649.csv
 0,0,0,1,1,3,2,0,14,71,2,9,9,0,3,0,1,1,cs1139790125303972812.csv
 1,1,1,2,1,11,1,5,2,31,3,3,0,11,2,1,1,1,cs11421932255801528605.csv
 2,1,0,0,0,13,3,6,14,52,4,10,3,8,5,0,0,1,cs11147303655251324759.csv
 2,1,0,2,0,5,2,5,14,57,4,1,4,11,4,1,2,0,cs11092476449568440233.csv
 0,0,1,1,1,7,2,2,14,104,3,5,0,3,2,1,0,2,cs11045208510976284013.csv
 1,1,1,0,1,13,2,1,14,104,3,1,8,5,1,0,1,1,cs10896352759655087178.csv
 2,1,1,0,1,2,2,2,14,69,1,9,1,9,5,0,2,2,cs11018834138244572803.csv
 2,0,0,1,0,8,3,2,14,73,4,10,1,11,4,2,1,2,cs10987625100595973249.csv
 0,0,1,0,1,8,0,5,14,78,0,3,3,11,1,0,0,0,cs11096230979137248831.csv
 0,0,0,0,0,4,3,6,14,103,3,10,1,11,0,2,2,2,cs10111329895401708225.csv
 1,0,1,1,0,13,1,4,3,50,4,4,0,11,6,2,2,1,cs10319258464561334858.csv
 0,1,0,1,1,2,3,3,14,99,0,10,3,6,0,0,2,1,cs10909358505293946140.csv
 2,1,1,0,1,6,3,4,14,54,4,10,6,11,6,0,1,1,cs10923133561409293324.csv
 1,1,0,1,0,2,3,6,14,74,2,0,0,1,4,2,0,1,cs1025370477613560877.csv
 1,1,0,1,0,6,1,3,14,17,4,1,9,11,4,1,1,0,cs11324450859112276723.csv
 2,1,1,0,0,1,2,6,14,69,0,7,3,11,4,2,0,2,cs11185629159100550613.csv
 0,1,0,0,1,8,3,1,13,55,3,10,6,4,3,2,2,0,cs10408450049475504381.csv
 1,1,0,2,1,2,2,4,14,109,4,1,2,11,2,1,2,2,cs11231436847690135653.csv
 1,1,0,2,1,3,3,4,14,100,2,0,6,11,3,2,0,0,cs10305568324804010183.csv
 0,0,1,2,0,12,0,3,14,69,4,0,7,11,3,0,2,0,cs10615162034011416624.csv
 1,1,1,1,1,8,0,0,6,60,2,10,3,6,2,2,1,0,cs10165525182901857065.csv
 0,1,0,2,1,6,1,0,5,90,0,9,1,11,0,2,1,2,cs1043789008524227421.csv
 2,1,0,2,1,12,1,3,0,103,3,3,3,11,6,0,0,1,cs10458263870939075379.csv
 0,1,1,0,1,11,1,3,12,59,3,7,7,0,5,0,0,1,cs11476348203349374989.csv
 1,0,1,0,1,0,0,4,14,13,3,3,0,9,3,0,1,0,cs11214224604490948442.csv
 2,1,1,0,1,7,2,5,5,54,3,3,7,11,3,1,1,0,cs10837572211054952746.csv
 0,0,0,2,0,6,0,6,14,14,4,5,5,5,6,1,0,0,cs10928317148112287936.csv
 0,0,0,1,1,0,1,4,10,45,4,0,9,7,0,1,1,2,cs1054437614509352753.csv
 2,0,1,1,1,13,1,2,4,66,1,10,4,5,0,1,1,1,cs10926150741076341368.csv
 1,1,0,1,1,12,0,0,14,81,2,9,4,11,0,2,1,1,cs11019186925855546372.csv
 1,1,0,2,0,8,3,3,4,31,4,2,9,11,5,1,0,1,cs10887812281146664964.csv
 0,1,0,2,1,4,0,3,14,79,1,2,9,1,4,2,1,0,cs10522241025485988237.csv
 2,1,1,1,1,6,0,6,14,87,2,8,6,11,5,0,0,0,cs10235999692540218730.csv
 2,0,1,0,1,6,2,3,5,63,3,8,2,11,6,1,1,1,cs10829455996846066718.csv
 1,0,1,2,1,12,2,2,14,63,1,5,5,0,1,0,2,2,cs10980715936974131192.csv
 1,1,0,2,1,11,1,4,14,14,1,6,3,11,5,2,0,1,cs10429575757094353920.csv
 2,0,1,1,0,8,2,2,7,30,1,1,8,11,4,2,0,1,cs11460815051314516604.csv
 0,0,1,2,1,7,0,1,14,68,0,2,5,11,2,0,2,1,cs11370651996261376785.csv
 0,0,0,1,0,1,1,4,14,87,1,3,9,2,4,0,0,2,cs10047839680157143112.csv
 2,0,1,2,0,5,2,0,11,22,3,0,2,11,5,2,2,0,cs10045405905082110887.csv
 2,1,1,2,1,4,2,4,14,30,0,1,0,11,6,2,1,1,cs10784379612314191593.csv
 2,1,1,0,1,0,2,5,1,51,4,5,3,6,3,0,1,0,cs10401048079005552855.csv
 1,0,1,2,1,10,0,0,14,46,1,8,6,9,3,2,2,1,cs10871124656939950987.csv
 1,0,0,1,0,2,1,4,14,109,2,10,7,11,2,2,2,1,cs10054793373727171177.csv
 2,0,1,2,1,1,0,0,14,91,2,0,5,11,0,0,1,1,cs11016131489305893776.csv
 1,1,1,1,1,11,1,1,13,56,4,10,0,11,5,0,2,0,cs10934180502941061472.csv
 2,1,0,0,0,2,0,5,14,84,4,7,8,1,0,2,0,1,cs1130494815867445409.csv
 2,0,0,0,0,3,3,0,14,80,3,5,0,2,1,2,1,1,cs10583255902890717274.csv
 2,0,1,0,1,9,2,3,14,2,2,6,5,6,4,0,2,1,cs11256485700471979057.csv
 0,0,0,2,0,9,2,3,13,45,3,10,0,11,1,0,1,1,cs11227963013841312563.csv
 2,1,1,1,1,11,1,2,14,108,1,2,2,1,1,2,1,1,cs10784718076894768552.csv
 2,0,1,1,1,4,1,2,11,55,3,7,1,7,0,2,0,0,cs11485151431190426232.csv
 1,0,0,0,1,0,1,3,14,60,4,9,5,11,6,2,0,2,cs11246421262476444801.csv
 1,1,0,1,0,7,3,2,13,108,3,8,9,0,6,0,2,0,cs10938465598746912559.csv
 1,1,0,2,1,6,3,0,14,74,1,10,4,3,5,2,2,0,cs10371347311533830534.csv
 1,0,1,0,0,12,2,6,14,50,3,1,4,11,2,0,1,1,cs11054593781690179337.csv
 1,0,1,0,0,2,0,2,14,59,4,9,2,4,0,1,0,2,cs10488916315706950755.csv
 2,0,1,1,0,12,0,5,14,13,2,8,8,11,4,2,1,2,cs11067864609130127603.csv
 2,1,0,2,0,1,2,3,14,38,3,5,1,11,2,2,2,2,cs10840545567931680527.csv
 1,1,0,2,0,12,1,4,14,80,1,1,0,11,5,1,2,0,cs10701293836498467391.csv
 0,1,0,2,0,4,0,1,7,41,4,8,8,11,5,1,1,0,cs10711633919389792216.csv
 1,0,1,2,1,3,3,3,3,2,1,0,3,11,4,1,0,2,cs10375966263486909668.csv
 1,1,1,2,0,4,0,0,14,55,0,5,5,7,6,2,2,2,cs10711240076991522385.csv
 1,1,0,0,0,9,0,3,14,103,4,5,2,3,6,2,1,2,cs11259262901476957473.csv
 2,1,0,0,0,8,3,1,9,74,0,8,5,11,2,0,2,0,cs11384527989642676311.csv
 2,0,0,0,1,6,2,1,4,62,0,7,8,10,4,2,1,1,cs11251705721194465832.csv
 2,1,1,2,0,13,0,5,14,41,4,6,3,7,3,0,2,0,cs10476534330787045560.csv
 1,0,1,1,0,6,3,1,14,52,0,5,2,5,4,1,0,1,cs10161489304328681833.csv
 2,1,1,1,1,10,2,6,2,39,3,9,4,11,2,1,1,1,cs10083247653304112648.csv
 0,0,1,1,0,4,0,4,5,96,2,1,5,11,4,0,1,0,cs10947148236139301373.csv
 0,1,0,2,1,12,1,3,6,102,2,2,5,11,6,1,1,1,cs11242365915872755217.csv
 0,1,0,1,1,0,2,3,14,107,0,8,5,1,1,1,1,0,cs10091279651247871802.csv
 2,0,1,1,1,9,3,5,2,77,1,5,7,11,4,2,2,0,cs10437473374955342474.csv
 2,0,1,2,0,3,1,6,2,71,1,3,0,5,5,1,2,0,cs11347716495480740861.csv
 1,0,0,0,0,9,2,0,14,17,4,10,4,11,0,1,2,0,cs10776855715663484901.csv
 0,1,0,2,1,12,1,3,14,91,3,1,6,11,5,2,1,2,cs10011744359495728066.csv
 1,0,1,2,1,4,3,6,14,94,0,7,7,8,5,0,2,1,cs10925149391243190442.csv
 1,1,0,1,1,2,0,5,14,69,0,6,8,11,3,0,1,1,cs10780039359115683337.csv
 1,1,0,2,0,7,2,2,7,24,1,4,2,11,5,1,1,1,cs11116433744309730417.csv
 1,1,1,1,1,10,1,4,1,45,0,2,2,11,0,1,2,0,cs11379995222939827650.csv
 1,0,0,0,0,7,0,0,14,16,1,1,8,8,2,2,1,1,cs11112928682517730772.csv
 0,0,0,1,0,10,3,4,14,42,4,4,1,11,4,1,0,2,cs11086803734815282733.csv
 1,0,1,0,0,5,2,0,14,2,3,9,7,11,5,2,1,1,cs11041729150676152358.csv
 0,0,1,0,0,1,3,6,4,104,4,9,5,7,3,1,1,2,cs11059604092130743569.csv
 1,0,0,0,0,6,1,5,14,101,2,4,4,11,1,0,1,0,cs10724397231394985310.csv
 0,0,0,0,0,2,0,3,0,107,1,2,4,7,5,2,1,1,cs10461720737203414598.csv
 0,1,1,0,1,8,0,4,14,80,0,9,7,11,0,0,0,2,cs11055474831886419345.csv
 1,0,1,0,1,11,2,1,14,1,2,4,3,11,6,0,2,0,cs11023399568780301987.csv
 0,0,1,1,0,9,3,5,10,63,1,2,8,1,4,0,2,1,cs10682258331511757329.csv
 2,1,0,0,0,1,2,4,10,59,0,2,1,3,3,0,1,2,cs10607415278574537299.csv
 0,0,1,2,1,13,3,3,4,75,3,6,2,8,1,0,0,0,cs10594978147866373433.csv
 2,1,0,0,0,5,3,4,14,100,2,3,1,6,6,1,0,0,cs10697720503558033736.csv
 0,0,0,0,1,1,2,6,14,78,4,0,0,11,6,2,1,1,cs10060139404301092434.csv
 1,0,1,0,0,9,0,3,14,24,1,5,9,11,2,1,0,1,cs10895257507285651986.csv
 2,1,1,0,0,1,1,0,14,109,0,9,7,10,6,0,0,1,cs10546812285125202060.csv
 0,1,1,1,0,2,0,2,2,83,2,5,2,0,6,2,0,2,cs10842028066290839872.csv
 0,0,0,0,0,6,1,0,14,27,2,3,0,11,5,2,0,1,cs11086176334821341359.csv
 0,0,1,0,1,11,2,0,6,11,0,6,1,5,6,2,0,0,cs11252099635872354853.csv
 2,1,1,1,1,2,3,6,11,65,3,7,5,3,4,0,1,2,cs10250017260299428042.csv
 1,0,1,0,1,2,1,2,14,42,1,8,3,2,1,1,2,1,cs10525895568336096354.csv
 2,1,1,0,1,0,0,1,14,107,2,3,5,11,1,2,0,0,cs10210617697646870192.csv
 1,1,0,0,1,2,0,5,14,61,0,7,2,9,0,0,0,1,cs10555199987144535163.csv
 1,1,1,2,0,9,3,3,14,94,1,9,8,11,0,0,1,1,cs10299862774951970441.csv
 0,1,0,2,0,1,0,1,14,23,2,9,1,11,2,1,0,1,cs10663539150895367506.csv
 0,0,0,2,0,4,3,0,13,79,3,9,4,11,0,0,0,0,cs10735389237507297281.csv
 1,1,1,0,1,4,2,3,8,96,3,8,0,7,2,2,0,2,cs10372680030757383384.csv
 0,0,1,2,1,7,1,3,10,106,4,4,2,10,5,1,0,0,cs11255513496975209291.csv
 0,1,1,1,0,10,0,5,0,88,3,7,5,11,0,0,2,0,cs1128913712018706846.csv
 2,1,1,1,0,6,0,3,11,79,3,5,3,11,3,1,1,0,cs1146967746734387864.csv
 1,1,0,2,0,3,0,5,14,3,1,1,6,5,1,2,0,1,cs10092383052439993047.csv
 0,1,0,0,1,8,2,6,14,94,1,10,6,8,1,1,1,2,cs10823521825795415.csv
 1,1,1,2,1,8,0,0,14,28,1,10,8,10,4,0,0,1,cs11050013426923285390.csv
 2,1,0,2,0,9,0,2,5,25,3,1,6,6,3,1,1,2,cs113239488699437069.csv
 0,1,1,2,1,0,0,4,14,43,3,10,5,7,0,1,0,1,cs10459332406197185124.csv
 1,0,1,0,0,10,3,1,14,93,1,6,2,11,6,1,1,1,cs10401873673056351545.csv
 2,1,1,2,1,1,3,3,14,30,0,7,3,4,5,2,1,1,cs10062756248066637308.csv
 2,1,0,2,0,0,3,6,14,87,2,8,1,3,6,1,0,0,cs11147042896975569572.csv
 0,1,1,1,0,3,1,1,9,86,1,4,1,11,6,1,0,0,cs1083315159472152489.csv
 2,1,0,0,0,3,0,2,10,38,0,5,7,11,4,1,0,1,cs11016664208702295493.csv
 2,0,1,2,1,10,0,1,14,67,4,7,5,8,0,1,1,0,cs10955951875866773937.csv
 1,1,1,0,1,12,1,3,14,30,0,9,1,4,2,1,0,2,cs10428653735739306369.csv
 2,0,0,0,1,10,0,6,14,82,4,10,6,0,3,0,2,2,cs11094869622560834633.csv
 2,1,0,1,0,5,2,3,4,82,2,6,2,4,1,0,0,0,cs11145800234399341722.csv
 1,1,0,1,1,12,0,1,14,77,4,1,4,1,2,2,2,1,cs10014358672969446118.csv
 2,1,0,2,1,6,0,5,14,6,1,9,9,3,2,0,0,2,cs10984353270512289716.csv
 2,0,1,0,1,7,0,1,12,87,3,2,8,5,5,0,0,1,cs10825744084007941228.csv
 0,1,0,2,1,2,3,3,14,46,0,7,8,2,3,0,1,1,cs10449871182710883107.csv
 1,1,1,0,0,11,1,2,12,42,3,4,2,11,1,1,2,2,cs11371866618364357907.csv
 0,1,1,2,1,5,0,4,7,0,0,7,7,11,6,0,2,1,cs10261438145704901420.csv
 0,1,0,2,1,7,3,1,2,15,2,8,6,8,4,0,0,2,cs10911886361262253072.csv
 0,0,1,1,1,8,0,3,14,88,0,6,8,11,1,0,0,1,cs10930237130453895914.csv
 1,1,1,2,0,0,2,1,14,10,2,2,6,3,5,0,2,2,cs11268025141129217632.csv
 2,0,1,0,0,9,3,5,14,4,3,1,0,10,4,0,0,1,cs10500431556051205806.csv
 2,0,1,1,1,5,2,3,6,21,1,8,8,11,6,0,1,1,cs10819649742447744911.csv
 2,0,0,1,1,5,2,0,14,54,2,7,6,0,1,2,1,1,cs10051092731244549058.csv
 1,0,0,1,1,7,0,3,14,91,3,0,7,10,6,1,2,2,cs11082706921783552562.csv
 0,0,0,2,0,1,1,6,8,81,3,2,8,10,4,0,2,0,cs10112016908899228812.csv
 0,1,1,0,0,8,1,6,14,61,1,1,8,11,5,2,0,1,cs11083616407594764335.csv
 1,0,1,1,1,6,3,3,14,38,0,0,2,11,3,0,2,1,cs1109807898042869944.csv
 2,0,0,0,0,13,0,0,14,72,0,9,7,11,6,0,0,0,cs11026111668162928371.csv
 2,0,1,0,0,3,3,0,2,52,4,6,0,11,6,1,2,2,cs10471862281176649693.csv
 2,0,0,2,1,12,3,1,12,32,1,1,1,4,4,0,1,2,cs10016674572352311225.csv
 1,0,1,1,1,6,2,0,14,39,4,3,7,4,4,2,0,0,cs10960727236102809396.csv
 1,0,0,2,0,2,1,4,0,1,1,8,4,4,3,2,1,0,cs11385124549831902620.csv
 2,1,0,2,1,4,3,3,8,38,2,6,0,6,4,1,1,2,cs10882023736382876880.csv
 2,1,1,2,1,13,0,2,14,3,0,2,6,11,5,0,0,2,cs10104655757330142919.csv
 2,1,1,2,0,1,1,3,10,62,4,0,8,11,1,1,1,0,cs11136496602601475419.csv
 1,0,1,1,1,6,3,2,2,32,1,10,7,11,5,1,0,0,cs10855199575458668726.csv
 0,1,0,0,0,3,3,4,14,69,0,9,8,8,2,1,2,2,cs10577669666556448116.csv
 0,0,1,1,1,9,1,4,14,73,4,9,3,9,6,2,2,0,cs10463335908766841251.csv
 1,0,0,1,1,5,3,3,7,99,1,6,4,11,4,2,1,0,cs10537932573280865610.csv
 2,0,1,0,0,9,0,1,14,48,3,6,0,11,0,0,0,2,cs1077733089015448286.csv
 1,0,0,1,0,12,3,2,12,47,4,10,3,3,0,2,2,1,cs11138866308948137715.csv
 0,0,1,2,1,6,2,5,14,106,2,1,2,11,6,2,1,0,cs10719544291521940821.csv
 0,0,1,1,1,11,2,3,14,104,1,3,2,11,6,1,2,1,cs11478597095519225328.csv
 2,0,1,1,1,7,0,1,11,13,1,8,6,3,6,1,2,2,cs10026039551665920162.csv
 2,1,0,2,0,12,2,4,14,9,3,6,2,0,3,0,1,2,cs10268869786557103249.csv
 2,0,0,0,0,0,2,5,14,10,2,0,9,11,1,1,1,0,cs11371496047779617821.csv
 0,0,1,1,1,3,1,5,6,46,2,4,8,3,6,0,0,1,cs10463805417133025763.csv
 0,1,0,0,1,12,1,1,7,39,4,4,2,4,4,2,1,2,cs1123295646622012036.csv
 0,1,0,2,0,5,2,4,14,37,0,0,8,11,4,1,0,0,cs11042072513939045645.csv
 0,1,0,2,0,12,1,4,14,46,0,2,3,3,3,2,0,1,cs11431815315306134043.csv
 1,0,1,0,1,1,2,4,3,16,3,9,7,1,5,2,1,1,cs11072282774995589049.csv
 1,0,1,2,1,9,0,5,11,65,3,3,7,11,5,0,2,1,cs10081164979815156736.csv
 1,1,0,2,0,9,1,0,5,37,0,7,3,6,5,0,1,2,cs10708793304852952337.csv
 1,0,1,0,1,11,3,1,9,14,4,10,1,9,3,2,1,0,cs11418684452624468641.csv
 1,0,1,1,1,10,0,1,13,63,3,8,0,11,5,0,1,2,cs1000153765975572825.csv
 1,1,0,1,0,7,3,6,9,13,4,9,3,9,0,0,2,0,cs11390940377787227631.csv
 0,0,1,0,1,2,0,5,14,96,0,1,9,11,5,2,1,0,cs10101455763334595971.csv
 0,1,0,2,1,7,2,2,14,84,4,7,1,9,4,1,2,1,cs10436298497904767485.csv
 0,1,0,0,1,1,0,2,14,105,4,6,2,11,0,2,0,0,cs10842913543621901259.csv
 0,1,1,0,1,5,2,2,14,34,2,2,3,11,3,0,2,0,cs11345711925712806723.csv
 2,1,1,2,1,5,0,0,2,103,1,7,6,2,4,1,0,0,cs11055079018963360424.csv
 1,1,0,2,1,6,1,0,0,48,1,7,9,11,0,0,0,0,cs10537024615327678295.csv
 2,0,0,2,1,11,0,0,10,80,0,1,3,7,0,0,0,1,cs11098523254766348995.csv
 1,1,1,0,1,11,0,0,14,99,2,9,6,3,2,2,1,2,cs1109898901934667426.csv
 0,0,0,1,0,13,0,5,3,15,2,9,4,11,6,1,0,2,cs1060053737136755974.csv
 1,0,1,0,0,6,1,2,5,35,0,2,0,11,2,0,0,2,cs10344888475441453595.csv
 1,1,1,1,1,11,0,0,11,6,0,7,7,6,3,0,2,1,cs11098077598867124203.csv
 0,1,0,1,0,13,1,4,4,68,0,9,1,10,6,1,1,1,cs10589290754182782280.csv
 2,1,1,0,1,3,2,1,11,34,2,8,6,11,3,1,0,2,cs10890070587857456866.csv
 1,1,1,2,0,10,3,6,10,20,1,10,9,0,6,0,1,0,cs10127509223634815488.csv
 0,0,1,1,1,0,1,2,14,71,0,7,5,11,3,0,2,0,cs11104447364707734429.csv
 2,1,1,0,0,3,2,1,0,39,0,10,6,11,0,1,0,2,cs11240260052654546108.csv
 2,1,1,1,1,8,2,3,1,71,4,10,2,10,0,1,1,2,cs11261383291925425031.csv
 2,0,0,0,1,12,1,4,5,5,2,6,8,11,4,2,1,2,cs11066054312983619977.csv
 0,1,0,0,1,3,0,1,9,23,2,6,8,7,1,2,0,1,cs11348946104467125978.csv
 1,0,1,0,0,11,2,2,2,88,0,5,2,11,1,0,2,0,cs10909550774927085194.csv
 2,0,1,1,1,1,2,5,14,15,3,7,9,11,0,1,2,2,cs10664700477898447521.csv
 0,0,1,1,0,11,2,5,7,64,0,2,3,0,3,2,2,2,cs1143845316709501154.csv
 0,1,1,2,1,0,0,4,7,13,2,7,7,11,6,0,0,2,cs10732900636910337183.csv
 2,1,1,0,1,10,2,1,14,9,3,1,3,3,0,0,1,0,cs10465967529673480709.csv
 1,0,0,2,0,8,0,3,14,96,0,4,7,0,6,1,0,0,cs11053843581189976281.csv
 0,0,0,0,1,6,3,2,14,41,4,2,4,10,0,2,0,2,cs11181787987143249234.csv
 1,1,0,0,0,5,1,5,11,93,1,0,1,1,1,1,1,0,cs10828157834409519050.csv
 2,0,1,1,0,3,0,2,8,22,2,6,8,11,1,0,2,0,cs11225505333215044225.csv
 1,0,1,2,0,10,1,3,14,15,3,8,6,11,5,2,2,0,cs11050244369933708654.csv
 0,1,0,2,0,2,3,6,14,71,4,2,2,11,5,2,0,2,cs11065336523107170747.csv
 0,1,1,2,0,11,1,2,6,14,1,2,5,11,3,0,0,0,cs10661308442887736680.csv
 2,1,1,0,0,0,1,2,14,49,4,10,0,11,0,1,1,1,cs10991355428558730732.csv
 1,0,1,2,0,5,2,4,14,6,4,2,6,8,4,1,0,2,cs10656060278415295250.csv
 0,0,1,1,0,5,2,3,14,11,3,1,3,11,0,0,0,2,cs11257979982783494813.csv
 2,1,1,1,0,7,1,1,14,0,2,2,5,4,4,0,2,0,cs11125710844448530195.csv
 1,1,0,1,0,2,1,3,9,104,4,3,4,0,0,1,2,2,cs10004957746599495783.csv
 1,1,0,1,1,5,3,6,3,60,2,6,7,11,2,2,1,1,cs10301733283996535610.csv
 0,1,0,1,0,7,1,0,14,92,4,9,1,1,2,1,2,0,cs10114938946564526318.csv
 2,1,1,2,1,9,1,4,14,22,4,4,2,11,2,0,2,1,cs11275028069019857782.csv
 0,1,0,0,0,12,0,4,5,14,3,7,6,4,5,1,0,1,cs10764009445718200952.csv
 2,1,1,0,1,7,3,3,14,110,4,5,0,5,3,2,1,1,cs11074815306622199055.csv
 1,1,0,0,1,12,0,4,6,77,4,10,6,2,1,0,0,1,cs10909933851557268556.csv
 1,1,0,1,0,1,0,1,0,49,2,6,8,7,1,0,0,1,cs10436168220247471370.csv
 2,1,1,0,1,3,0,3,14,87,2,8,0,10,1,2,0,2,cs10891681189156835290.csv
 0,0,1,1,1,13,1,4,14,25,1,7,6,10,6,0,2,2,cs10845302366385992820.csv
 0,0,0,1,1,9,0,2,3,90,0,10,3,9,0,2,2,1,cs10430278823832684586.csv
 2,0,0,0,0,6,2,1,14,34,2,3,1,5,0,2,0,1,cs11455432320285845476.csv
 2,1,0,1,1,8,0,2,14,95,1,3,3,9,2,0,2,0,cs10002397183263905210.csv
 0,1,0,0,1,0,1,3,14,71,4,6,9,0,3,0,2,2,cs10006738088178033432.csv
 1,0,1,2,1,8,3,6,14,70,4,10,9,11,1,0,0,1,cs11138602779029317623.csv
 2,1,1,0,1,11,2,5,10,98,1,2,6,6,2,2,2,1,cs10909575524567045113.csv
 0,1,1,1,1,5,0,5,9,91,4,4,2,11,3,0,0,2,cs10895037535915598795.csv
 1,0,0,2,1,3,1,6,14,97,3,9,3,11,4,0,2,2,cs10583343273236968686.csv
 0,1,0,1,1,9,3,1,12,37,1,3,0,11,4,2,1,0,cs10085180112641765096.csv
