house	personality	herbology	quidditch rank
1	3	1.0	456.75235
2	2	0.0	331.9114
3	2	1.0	501.9137
3	0	1.0	513.44525
1	2	1.0	452.70947
3	0	1.0	490.27655
2	1	1.0	275.7518
1	0	1.0	467.0472
0	1	1.0	601.3822
2	1	0.0	311.81094
1	3	1.0	444.04456
2	0	1.0	310.2627
0	0	0.0	608.59686
0	2	1.0	563.0373
2	2	1.0	309.77225
3	1	1.0	502.7455
1	2	1.0	454.0181
2	2	1.0	314.0039
3	2	1.0	466.2639
2	0	1.0	317.37488
0	0	0.0	596.53894
1	3	0.0	478.9119
0	0	1.0	560.04584
0	0	1.0	590.4908
1	2	0.0	463.5702
2	1	0.0	289.79517
1	0	1.0	439.2597
3	0	0.0	507.65204
0	0	1.0	572.5037
1	0	1.0	485.22083
0	1	0.0	566.4288
1	2	1.0	427.86578
3	0	1.0	533.9579
3	2	0.0	485.5662
1	0	1.0	445.8192
3	2	1.0	507.80072
3	1	0.0	531.1588
2	1	1.0	331.3338
0	0	0.0	602.1687
1	3	1.0	468.10376
0	2	0.0	552.37634
1	2	1.0	448.86746
2	0	0.0	282.69724
2	0	1.0	347.57327
1	3	1.0	474.24307
1	2	1.0	479.63156
3	2	1.0	435.46277
2	1	1.0	293.4178
3	2	1.0	518.7582
0	2	0.0	568.69476
1	3	0.0	458.63998
3	3	1.0	484.29016
0	0	0.0	580.19434
0	2	1.0	546.9135
1	1	1.0	472.28882
0	2	1.0	584.39935
3	1	1.0	549.05084
1	3	1.0	456.30237
2	0	1.0	321.1221
0	2	0.0	607.1635
3	1	1.0	564.55206
1	2	1.0	461.07
0	0	0.0	561.1336
0	1	0.0	577.475
2	2	0.0	289.9262
3	2	1.0	436.32846
3	0	1.0	532.3532
0	0	0.0	591.5586
0	1	1.0	599.0264
1	2	1.0	435.39017
0	0	1.0	611.824
3	0	1.0	492.13678
0	1	1.0	602.8801
0	1	0.0	582.04047
2	1	1.0	322.1945
1	2	1.0	443.78076
2	0	1.0	330.31586
3	2	0.0	498.17197
0	0	1.0	601.8
2	2	0.0	342.01056
0	0	1.0	541.3429
3	2	1.0	559.5885
0	2	1.0	548.9772
3	3	1.0	511.51862
3	2	1.0	474.21823
3	1	1.0	487.3812
2	0	1.0	319.81238
3	1	1.0	447.9864
3	0	1.0	546.5879
3	1	1.0	469.64893
2	2	1.0	300.04532
2	1	0.0	360.9813
0	1	0.0	581.1123
3	2	1.0	520.3373
3	2	1.0	467.8048
0	2	1.0	616.424
3	0	1.0	522.5587
3	2	1.0	488.33694
1	2	1.0	479.19638
2	1	1.0	272.3872
1	3	0.0	441.96948
3	2	1.0	465.48682
0	1	0.0	560.6222
1	3	0.0	478.28653
3	2	1.0	551.15125
3	1	1.0	525.0607
1	3	1.0	460.7394
2	2	1.0	317.27576
2	1	1.0	269.5235
0	1	0.0	557.56995
1	3	1.0	487.3187
2	1	1.0	278.7166
3	1	1.0	483.55466
0	1	1.0	566.91785
2	1	0.0	263.71933
3	0	1.0	530.0606
1	2	1.0	465.3311
0	3	0.0	578.19965
0	1	0.0	621.1309
0	0	0.0	591.7247
3	2	1.0	536.48627
0	1	1.0	588.1288
1	1	1.0	473.38782
0	1	0.0	565.6458
2	0	0.0	305.24866
1	2	1.0	447.4498
0	0	1.0	582.3827
1	2	1.0	472.7474
2	1	0.0	336.0449
2	1	0.0	354.16568
1	2	1.0	419.3369
2	0	1.0	300.12918
0	1	0.0	583.5514
2	1	1.0	294.22037
2	2	1.0	275.37457
0	1	0.0	561.4238
1	1	1.0	484.43353
1	3	1.0	478.09995
3	1	1.0	480.66727
2	1	1.0	248.70042
2	3	0.0	290.61246
2	2	0.0	309.53937
2	1	0.0	249.80908
0	1	0.0	599.0555
2	1	0.0	312.46973
3	1	1.0	521.5287
3	0	0.0	516.5164
0	2	0.0	604.23285
2	0	1.0	324.99487
2	1	1.0	327.63184
1	3	1.0	456.38605
1	3	1.0	480.43887
2	0	1.0	278.94797
2	1	1.0	347.15826
1	3	0.0	468.13174
1	2	1.0	441.15717
3	2	1.0	532.2916
0	1	0.0	550.9102
2	1	1.0	291.411
3	0	1.0	454.0918
0	0	0.0	559.1422
2	1	1.0	318.10617
3	0	1.0	422.88693
0	0	1.0	606.2674
3	2	1.0	487.00497
3	2	1.0	457.19922
2	1	1.0	309.72913
1	2	1.0	447.9644
0	0	1.0	603.69
0	0	1.0	588.5448
0	0	0.0	561.0862
3	2	1.0	488.41425
2	2	1.0	286.25232
0	0	0.0	563.30194
2	0	1.0	327.33514
1	2	1.0	417.69928
0	2	0.0	561.0148
0	0	0.0	622.67163
1	1	1.0	457.91263
2	0	1.0	304.51285
2	1	1.0	292.39487
2	2	1.0	309.22446
1	0	1.0	419.01474
1	0	1.0	540.4331
1	3	1.0	464.29858
2	0	1.0	277.32678
1	2	1.0	437.8072
2	2	1.0	364.78705
1	3	1.0	460.90363
0	1	0.0	580.4123
3	0	1.0	476.4788
1	1	1.0	439.15247
1	2	1.0	469.92163
0	0	1.0	605.72144
1	3	1.0	429.48947
2	0	0.0	279.3694
0	2	1.0	572.28973
2	2	0.0	267.90698
0	0	1.0	584.7921
2	1	1.0	267.06265
1	0	1.0	509.52872
0	2	0.0	594.827
2	1	1.0	224.73001
3	3	0.0	406.18304
1	2	1.0	448.79504
2	0	1.0	343.9334
2	1	0.0	297.20523
3	2	1.0	526.9172
2	0	1.0	332.61246
1	2	1.0	439.97208
2	3	1.0	261.13867
2	1	1.0	386.89746
0	1	1.0	572.75146
1	2	1.0	503.6337
3	2	1.0	527.92786
1	3	1.0	467.42938
0	1	1.0	547.79297
1	2	1.0	429.56262
2	1	0.0	307.45782
2	0	1.0	275.6601
3	2	0.0	547.84393
1	1	0.0	463.4022
3	1	1.0	486.79636
1	2	1.0	465.35764
1	3	1.0	520.2289
0	0	1.0	574.2307
3	1	0.0	508.5634
0	0	0.0	567.3314
3	0	1.0	569.07855
1	3	0.0	497.762
0	0	1.0	569.7647
1	2	0.0	451.48938
2	0	0.0	296.2711
0	1	0.0	633.21594
0	1	0.0	596.6835
0	1	1.0	573.20856
3	1	1.0	624.557
3	0	1.0	473.09512
0	3	0.0	599.02374
1	3	1.0	464.94846
2	0	0.0	334.68442
1	3	1.0	482.23044
3	0	1.0	475.69904
1	3	1.0	449.62344
1	2	1.0	449.41052
3	3	1.0	571.38556
2	0	1.0	274.46884
2	1	1.0	321.8521
2	0	0.0	272.5963
2	0	1.0	294.3714
3	0	0.0	510.53937
1	2	1.0	457.41962
2	2	0.0	311.17072
0	1	0.0	528.266
2	2	1.0	297.8701
0	2	0.0	588.74054
3	1	0.0	472.59543
3	0	1.0	488.5869
3	2	0.0	417.91986
1	3	0.0	430.36176
2	2	0.0	270.54022
2	0	0.0	348.67145
1	2	1.0	479.2066
3	2	1.0	549.12115
3	2	0.0	473.47455
1	2	1.0	462.51
3	0	1.0	554.5154
3	3	1.0	441.46097
0	1	1.0	614.2576
1	3	1.0	518.6991
3	2	1.0	485.3409
3	2	1.0	500.51968
1	2	1.0	498.64816
2	0	0.0	317.81046
2	1	0.0	255.62524
2	1	0.0	313.3736
2	1	0.0	251.51796
0	1	1.0	582.4838
2	0	1.0	289.217
0	0	0.0	537.819
1	2	1.0	464.5906
2	1	1.0	284.69363
0	1	0.0	531.9801
0	1	1.0	567.455
0	0	0.0	549.91583
3	2	1.0	465.12408
2	2	0.0	248.03357
0	2	0.0	560.3258
0	3	0.0	586.4315
1	3	0.0	437.92468
0	0	0.0	596.09406
0	2	0.0	559.4059
1	1	1.0	441.89725
2	0	0.0	269.0645
1	3	1.0	478.79706
0	0	1.0	568.6826
2	0	0.0	333.98508
3	1	1.0	575.48553
0	0	1.0	566.31305
1	3	1.0	446.17
1	2	1.0	443.15637
2	1	1.0	316.55154
1	0	1.0	449.28198
3	2	1.0	465.81177
0	1	0.0	583.6083
2	0	1.0	316.73166
1	3	0.0	435.42584
1	3	1.0	469.0594
3	0	1.0	504.37192
3	2	1.0	475.97052
3	1	1.0	517.7362
3	2	1.0	502.65375
3	2	0.0	481.10822
2	0	1.0	274.30692
0	2	1.0	565.9969
3	1	1.0	547.73914
0	1	0.0	583.0703
0	0	1.0	565.86694
3	1	1.0	438.6552
2	1	0.0	297.28555
1	3	1.0	454.43555
2	1	0.0	274.44495
1	3	1.0	433.68985
0	1	0.0	616.2641
3	2	1.0	585.5092
0	1	1.0	564.1862
1	2	1.0	484.46542
2	0	1.0	336.62222
3	2	1.0	475.22644
0	2	0.0	590.98517
0	0	0.0	565.28864
0	0	1.0	601.0362
1	3	1.0	506.45477
0	1	1.0	551.88556
2	2	0.0	264.8347
0	0	0.0	571.37506
2	1	0.0	356.62985
2	1	0.0	333.56467
0	0	1.0	530.044
0	0	1.0	540.24207
2	1	0.0	353.80045
3	2	0.0	536.7783
0	2	1.0	584.52747
3	2	1.0	470.23746
3	2	1.0	481.6538
1	2	1.0	487.7763
2	1	1.0	233.68411
2	1	0.0	321.47943
2	1	1.0	274.76797
3	0	1.0	451.00787
3	1	0.0	513.1082
2	0	1.0	296.00482
1	2	1.0	499.5026
0	2	1.0	561.62634
2	2	0.0	330.72208
3	0	1.0	499.72815
1	3	1.0	492.2382
3	2	0.0	521.5462
0	1	0.0	577.62006
0	2	0.0	557.8814
2	3	1.0	282.12805
3	2	1.0	516.01495
3	2	1.0	521.75824
1	3	1.0	449.05444
1	3	1.0	456.5692
1	3	1.0	456.1316
1	3	1.0	416.85034
3	1	1.0	575.33685
1	2	1.0	463.15927
2	1	1.0	252.57968
3	0	1.0	460.09607
0	1	0.0	604.16266
0	1	1.0	622.57166
0	1	1.0	590.1683
1	2	1.0	454.91293
3	2	1.0	573.7513
1	3	1.0	476.4483
3	2	1.0	438.59714
3	0	0.0	440.96274
0	1	1.0	603.0855
3	2	1.0	485.82593
1	3	1.0	421.19043
3	2	0.0	523.25574
3	0	1.0	430.5282
3	2	1.0	494.27444
2	0	1.0	334.95947
3	2	1.0	440.5575
0	1	0.0	588.59717
1	1	0.0	476.9127
2	2	1.0	283.17728
0	2	1.0	620.36224
1	3	1.0	427.09695
3	1	1.0	545.7199
2	0	1.0	255.79514
2	0	0.0	350.37445
3	1	1.0	491.7429
0	0	1.0	574.4746
3	2	1.0	440.3513
3	3	1.0	462.8056
1	2	1.0	467.69797
2	2	0.0	359.77966
2	0	0.0	318.77725
1	3	1.0	461.15143
3	3	0.0	497.61285
2	1	0.0	326.016
3	2	1.0	564.51697
2	1	0.0	339.78778
3	0	0.0	494.42972
3	0	1.0	565.0895
1	3	0.0	480.1416
3	0	0.0	532.3781
0	0	1.0	609.0749
0	0	0.0	608.1857
2	1	0.0	312.50772
1	3	1.0	430.89154
1	2	1.0	442.35184
2	1	1.0	280.3015
0	1	1.0	576.89307
3	2	0.0	483.37698
0	0	0.0	561.47174
3	1	1.0	564.98627
2	1	0.0	295.91864
3	0	0.0	563.06024
3	2	1.0	514.2245
0	1	1.0	552.18256
3	2	1.0	473.39798
2	1	0.0	267.33923
2	2	1.0	275.30023
1	3	1.0	478.51077
1	2	0.0	420.15076
3	1	1.0	551.07117
2	0	0.0	258.0169
1	1	1.0	438.5234
3	3	1.0	502.66068
1	3	1.0	500.41544
2	1	1.0	339.12332
3	3	1.0	563.04443
1	3	1.0	480.2445
3	3	1.0	474.14038
0	0	0.0	589.5379
3	1	1.0	533.97406
0	1	0.0	589.21625
3	0	1.0	540.3213
3	2	1.0	456.4942
0	0	0.0	627.922
1	2	1.0	471.74335
0	0	0.0	581.5761
1	3	1.0	441.59256
3	2	1.0	495.7492
2	0	0.0	260.67126
1	3	1.0	493.31158
3	0	1.0	497.44138
1	3	1.0	428.37863
1	2	1.0	469.5698
2	0	0.0	266.74167
1	2	1.0	464.668
2	0	0.0	321.09885
1	3	0.0	472.61566
0	1	0.0	558.3692
0	0	0.0	538.6279
0	0	1.0	567.60034
2	0	0.0	305.37457
3	1	1.0	529.0828
3	0	1.0	428.3765
1	3	0.0	457.9642
2	0	1.0	332.06436
0	0	0.0	563.5033
1	3	1.0	496.42365
2	1	1.0	260.92126
2	1	0.0	282.23718
3	2	1.0	529.4342
0	0	1.0	559.0524
1	2	1.0	482.1424
2	0	1.0	293.41925
3	0	1.0	461.21146
2	0	0.0	295.8209
3	1	0.0	504.41153
3	2	1.0	434.74976
2	0	1.0	255.62619
0	0	1.0	579.00037
2	1	1.0	314.89456
3	2	1.0	531.9979
2	0	1.0	352.4561
1	2	1.0	463.51596
3	2	1.0	439.6412
1	1	1.0	470.02432
1	3	1.0	454.79507
3	2	1.0	505.31207
0	1	0.0	561.22003
1	3	1.0	454.14944
2	1	1.0	240.4026
3	3	1.0	446.02002
3	0	1.0	471.3415
3	2	0.0	490.7861
0	1	0.0	579.0878
0	3	1.0	549.84717
0	1	0.0	600.4297
2	0	1.0	312.5274
3	0	1.0	448.03656
0	1	1.0	567.52155
2	0	0.0	321.7409
2	1	0.0	334.1842
2	2	0.0	294.27295
0	0	1.0	559.8693
1	2	0.0	448.82016
3	2	1.0	551.82495
1	2	1.0	454.0111
2	0	1.0	234.50772
2	0	1.0	297.9847
0	0	0.0	535.1402
0	1	0.0	592.5167
3	2	1.0	428.75647
1	2	1.0	396.94333
0	1	0.0	598.1175
0	1	0.0	575.3638
3	1	1.0	542.522
0	1	0.0	560.19336
1	2	1.0	496.0022
1	3	1.0	469.1711
0	1	0.0	546.9399
2	1	0.0	298.49396
1	2	1.0	446.81683
0	1	1.0	554.5525
1	3	1.0	427.4947
0	0	0.0	558.8137
2	0	0.0	258.04156
3	3	1.0	511.2738
3	2	1.0	493.4281
3	2	0.0	500.0288
1	3	1.0	439.06903
0	1	1.0	595.1097
0	0	0.0	574.56726
0	1	0.0	574.3997
2	3	1.0	336.13013
0	1	0.0	570.56604
3	3	1.0	527.22833
1	3	1.0	479.87823
1	3	1.0	442.5721
0	0	0.0	638.1847
3	1	1.0	529.3958
1	3	1.0	464.87875
0	2	1.0	584.88354
0	2	0.0	576.3873
0	1	1.0	592.7861
1	2	1.0	442.9331
2	2	0.0	272.90903
3	3	0.0	635.33685
1	3	1.0	476.72183
2	0	1.0	321.7257
1	2	1.0	485.37195
2	1	0.0	269.7492
3	0	1.0	502.2864
2	0	1.0	305.56995
1	3	1.0	485.57645
2	2	0.0	265.24268
2	2	1.0	374.1544
2	1	0.0	296.871
1	2	1.0	438.49982
0	1	1.0	585.77606
3	2	1.0	490.07553
0	1	0.0	522.62683
2	0	0.0	333.17545
3	2	0.0	496.47397
3	2	0.0	478.8887
3	0	1.0	482.29007
1	3	0.0	492.19205
2	0	0.0	288.028
3	1	1.0	589.38727
0	1	0.0	526.06555
1	2	1.0	454.84674
2	1	0.0	243.80457
0	0	1.0	610.4982
2	2	1.0	316.2349
1	2	1.0	451.3131
2	2	1.0	306.98767
2	1	1.0	226.55914
2	3	1.0	302.98508
0	3	0.0	581.21027
3	0	1.0	420.85443
1	3	1.0	427.0718
0	1	0.0	584.06555
0	0	0.0	587.9512
3	2	1.0	539.7601
1	3	1.0	454.5859
0	1	0.0	597.22687
2	3	0.0	364.22757
1	3	1.0	455.08673
1	2	1.0	469.3905
0	0	0.0	582.1222
2	0	0.0	245.37604
3	0	1.0	486.0259
0	1	1.0	540.01306
3	0	1.0	543.823
1	3	1.0	476.2599
1	2	1.0	450.79794
1	3	1.0	446.33606
3	0	1.0	510.10104
3	0	1.0	454.93674
3	0	0.0	486.83685
0	1	0.0	591.48596
1	3	1.0	453.587
0	1	0.0	573.96313
0	0	1.0	547.6692
0	2	0.0	582.3227
2	0	0.0	351.67624
3	1	1.0	488.49826
2	1	1.0	305.71176
0	0	0.0	588.19885
2	1	0.0	352.86258
0	0	0.0	573.75964
2	0	1.0	220.06369
3	2	1.0	479.4994
3	2	0.0	505.99796
0	0	1.0	593.4667
3	2	0.0	497.69196
2	0	1.0	334.499
0	0	1.0	594.0098
1	3	1.0	491.73273
2	0	1.0	242.04636
1	3	0.0	461.84094
2	1	0.0	296.8128
1	3	1.0	448.80444
3	1	1.0	533.9754
0	0	1.0	589.0398
3	1	1.0	505.39713
1	2	1.0	468.25238
2	0	0.0	352.01962
2	0	1.0	240.23122
2	0	1.0	319.45618
1	2	1.0	471.58408
2	3	0.0	309.34436
2	0	0.0	292.45825
2	1	1.0	323.90204
0	1	0.0	565.9433
2	1	0.0	230.98878
0	2	1.0	551.8022
0	0	0.0	606.8818
1	3	1.0	439.71747
1	3	1.0	453.71405
3	1	1.0	616.9542
0	0	0.0	581.7075
0	1	1.0	612.57227
2	0	0.0	264.47812
3	0	1.0	461.74487
0	0	0.0	555.19885
2	2	1.0	293.7838
2	0	1.0	270.37576
1	3	1.0	484.23083
0	0	0.0	630.48175
2	1	1.0	300.9206
3	3	1.0	544.3203
0	2	0.0	544.0633
3	1	1.0	501.87848
2	0	1.0	305.12378
3	3	1.0	485.282
3	2	1.0	498.46866
1	0	1.0	461.71805
2	0	0.0	359.55917
2	2	1.0	339.20654
3	2	1.0	505.7409
2	0	1.0	259.6122
0	1	0.0	564.9689
0	0	0.0	607.4391
1	2	1.0	451.8988
2	0	1.0	290.8543
2	0	1.0	230.48027
3	0	1.0	551.5768
3	3	1.0	499.31613
1	1	1.0	496.99503
1	2	1.0	452.4909
0	1	1.0	575.3292
2	0	1.0	330.99423
2	1	0.0	341.57254
2	0	1.0	338.95264
3	2	0.0	471.93103
2	1	0.0	326.36917
2	0	1.0	308.39243
3	2	1.0	499.7381
1	3	1.0	474.83878
1	1	1.0	482.54218
2	1	1.0	347.9725
2	0	1.0	326.96225
0	1	0.0	580.2373
1	3	1.0	520.4577
2	0	0.0	288.0377
3	0	1.0	483.3495
2	0	1.0	265.9143
1	2	1.0	448.1025
0	1	0.0	575.20636
3	2	0.0	496.9508
2	0	0.0	300.9217
2	0	1.0	336.45932
1	3	1.0	442.57755
2	0	0.0	347.7017
3	2	1.0	517.64905
1	3	1.0	434.9901
1	3	1.0	472.47934
1	2	1.0	505.64368
2	0	0.0	334.5353
0	3	0.0	561.4804
1	2	0.0	452.2627
2	1	0.0	368.3753
2	3	0.0	279.9689
1	2	0.0	454.65604
1	2	1.0	469.27914
1	2	1.0	439.6318
2	0	0.0	297.5257
2	1	1.0	304.16827
1	2	1.0	472.89417
1	3	1.0	495.196
1	0	1.0	476.61505
2	1	1.0	262.5626
2	1	1.0	312.31094
2	0	0.0	275.84863
0	0	1.0	549.0692
2	0	1.0	271.0655
0	0	0.0	541.3291
2	1	0.0	248.0231
1	3	0.0	428.5051
1	3	1.0	469.06104
3	2	1.0	495.32465
3	0	1.0	475.8714
2	3	0.0	301.82898
2	1	1.0	251.17528
3	2	1.0	488.92538
3	2	0.0	638.3368
1	3	1.0	451.60626
0	0	1.0	556.4324
0	2	1.0	581.3885
3	2	1.0	604.0143
1	2	1.0	484.33688
1	3	1.0	449.23056
1	2	1.0	409.37726
3	2	1.0	504.61652
3	1	1.0	559.5106
2	0	1.0	285.46222
0	0	1.0	607.37085
0	1	1.0	629.54913
1	2	1.0	454.5793
1	3	1.0	457.48926
2	0	1.0	316.99377
2	0	0.0	336.75513
2	0	1.0	298.88925
0	0	1.0	601.25586
1	3	1.0	476.5262
0	0	1.0	572.30707
0	3	1.0	562.3531
1	3	1.0	458.66275
2	0	0.0	313.20438
0	1	0.0	612.0416
2	1	1.0	263.53864
2	0	0.0	355.1665
0	1	1.0	583.4258
0	0	1.0	555.4818
1	3	1.0	439.63007
3	3	1.0	552.2515
3	2	0.0	454.80453
0	1	1.0	613.15857
1	2	1.0	459.44
2	1	1.0	275.89844
0	1	0.0	556.9123
0	1	0.0	577.2917
3	0	1.0	488.7373
1	2	0.0	449.44412
2	2	1.0	296.5544
3	1	1.0	554.47925
1	2	1.0	451.3542
3	1	1.0	455.0876
0	1	0.0	601.79
1	2	1.0	462.8708
1	3	1.0	495.42584
1	2	1.0	474.75784
2	1	1.0	341.51315
1	3	1.0	478.78342
0	1	1.0	607.0484
3	1	1.0	565.0077
0	0	0.0	577.0036
2	0	1.0	354.86157
3	2	1.0	396.4243
2	0	1.0	311.70346
0	0	1.0	556.7112
2	1	0.0	301.2395
1	1	1.0	475.61407
0	0	0.0	588.5873
2	0	1.0	346.92184
3	2	0.0	490.8391
2	1	0.0	235.37952
0	0	0.0	577.6402
0	0	1.0	612.93933
0	1	0.0	571.2836
0	0	1.0	606.54126
0	3	0.0	583.2771
3	2	1.0	503.7149
2	2	0.0	297.39185
2	0	1.0	247.89795
1	2	1.0	466.634
2	2	1.0	303.00473
1	2	1.0	464.28055
1	3	1.0	475.7731
0	0	1.0	580.06305
1	2	1.0	445.6228
2	2	1.0	294.90094
2	0	0.0	245.90784
3	0	1.0	546.7765
1	3	1.0	461.24585
3	1	1.0	516.63354
3	2	1.0	472.31293
0	1	1.0	575.81525
2	0	1.0	340.39795
3	1	0.0	562.83417
0	1	0.0	608.8076
3	2	0.0	471.7322
2	1	1.0	316.22137
3	2	0.0	449.7542
1	2	1.0	421.17273
3	2	1.0	556.5116
1	2	1.0	462.21384
1	3	1.0	456.3841
2	1	0.0	277.68814
0	0	0.0	589.4782
3	0	1.0	533.32666
0	1	0.0	588.96545
2	0	1.0	284.8608
2	1	1.0	296.2045
3	2	1.0	492.6622
1	3	1.0	490.21286
3	2	1.0	583.4286
2	1	0.0	272.2947
0	0	1.0	578.1011
1	3	0.0	444.87823
1	3	1.0	426.98187
0	2	1.0	580.42725
2	1	1.0	333.11557
1	2	1.0	472.34494
1	2	1.0	442.0849
1	2	1.0	418.3834
3	1	1.0	512.8957
1	2	1.0	491.92114
3	1	1.0	501.69598
0	2	0.0	581.22375
3	2	1.0	486.34375
1	3	1.0	479.77444
1	3	1.0	468.2971
3	2	1.0	517.9316
0	1	1.0	573.939
3	1	1.0	459.6415
2	0	1.0	266.3241
2	0	1.0	306.22507
2	1	1.0	247.11284
1	3	1.0	418.95346
0	2	1.0	571.7244
1	2	1.0	413.08957
0	1	0.0	579.4649
0	1	1.0	564.6035
3	0	1.0	494.18567
1	3	1.0	487.49658
2	1	0.0	321.27914
3	2	1.0	435.42316
2	2	0.0	287.09042
0	1	1.0	592.59015
3	2	1.0	589.1524
0	1	1.0	585.87085
0	1	1.0	583.56104
0	2	1.0	576.7132
1	3	1.0	466.0087
2	0	1.0	335.25714
3	3	1.0	466.33032
3	2	1.0	518.50104
2	0	1.0	277.5319
1	3	1.0	410.39255
0	1	1.0	542.7067
2	1	1.0	251.64828
3	2	1.0	457.15646
0	0	0.0	620.1661
2	1	1.0	333.74747
3	2	1.0	458.74307
0	0	0.0	574.13306
3	3	1.0	520.6887
2	2	1.0	267.5805
0	3	0.0	564.9589
3	2	0.0	492.63864
3	0	1.0	515.05493
2	1	0.0	327.83127
1	2	0.0	468.2501
0	2	0.0	575.11694
0	0	1.0	592.177
0	2	1.0	584.7477
1	2	1.0	451.8813
0	1	0.0	579.67
2	3	1.0	323.75684
3	2	1.0	547.2608
1	2	1.0	496.70355
1	3	1.0	473.25946
3	1	1.0	561.3539
2	1	1.0	316.23682
3	3	0.0	556.12067
0	0	1.0	561.48254
2	1	0.0	332.22186
1	3	0.0	453.6491
0	0	1.0	607.9978
1	3	1.0	460.16373
3	0	0.0	551.43195
2	2	1.0	265.44855
1	3	1.0	447.00342
2	0	1.0	334.22046
1	2	1.0	446.77832
0	1	1.0	496.54172
3	2	1.0	482.80756
3	1	1.0	498.73395
1	3	1.0	501.2654
0	1	0.0	556.5645
0	0	0.0	596.1257
3	2	1.0	489.86823
0	2	1.0	567.585
1	3	1.0	458.8785
3	0	1.0	446.52087
3	1	1.0	543.10266
0	2	0.0	600.2326
3	2	1.0	534.9984
2	3	1.0	267.3894
3	2	1.0	526.7907
3	3	1.0	449.70758
3	2	0.0	516.75793
2	0	1.0	291.69266
2	3	1.0	265.37363
3	2	0.0	430.42865
3	1	0.0	445.75922
0	1	0.0	543.6189
3	3	1.0	510.1022
1	2	1.0	468.0614
3	2	1.0	472.19565
0	1	0.0	540.3064
1	2	1.0	437.91156
1	3	1.0	472.06985
3	1	1.0	565.95056
0	1	0.0	521.123
1	3	1.0	431.1539
0	1	1.0	602.7896
1	3	1.0	466.95587
0	0	0.0	569.27496
0	1	0.0	568.57184
2	1	0.0	306.02576
1	2	1.0	418.7298
3	2	0.0	475.2713
2	2	0.0	293.5767
3	0	0.0	538.54553
3	3	0.0	494.16382
3	2	1.0	421.3067
0	1	1.0	562.36676
2	1	1.0	349.00308
1	1	1.0	453.5772
0	1	0.0	562.05
0	1	0.0	567.45496
0	0	1.0	555.3246
2	0	1.0	334.7727
0	0	0.0	587.88556
2	1	1.0	264.59106
2	0	1.0	306.4226
0	2	1.0	556.0593
1	1	1.0	435.13843
0	0	0.0	576.29175
0	1	1.0	579.3696
3	1	1.0	478.82068
3	2	1.0	537.7045
3	0	1.0	487.9907
1	2	1.0	495.59647
2	1	1.0	273.18198
2	1	1.0	281.93457
2	2	1.0	284.05017
1	3	1.0	474.74536
0	0	1.0	604.2717
0	1	0.0	579.3205
0	0	0.0	587.2713
0	1	0.0	518.08344
1	3	1.0	436.90146
2	0	1.0	245.24384
0	0	0.0	617.1619
2	1	1.0	341.476
3	3	1.0	584.6839
2	0	0.0	322.61722
1	3	0.0	466.02734
3	1	1.0	451.99384
3	0	1.0	485.1571
3	2	0.0	467.36273
1	3	1.0	436.55576
3	1	1.0	448.65073
3	1	1.0	522.95447
3	1	0.0	484.97125
1	1	1.0	452.60175
3	2	0.0	528.54926
2	1	0.0	316.02197
2	1	1.0	334.57843
2	2	0.0	277.03702
2	0	1.0	312.07974
3	1	0.0	503.53247
3	3	1.0	504.7501
0	1	0.0	582.6884
0	2	1.0	595.5035
0	0	1.0	598.69464
3	1	1.0	479.623
3	3	1.0	559.1786
2	2	0.0	282.25082
2	0	0.0	341.28354
0	2	1.0	548.25323
1	2	1.0	498.5936
1	3	1.0	441.7945
1	1	1.0	491.16428
0	1	1.0	577.6393
0	0	0.0	578.59296
2	0	1.0	266.6009
2	1	1.0	313.96146
3	0	0.0	479.10062
3	1	1.0	410.0161
0	2	1.0	574.20514
1	3	1.0	450.4709
1	2	1.0	482.02145
0	1	1.0	567.1057
3	0	1.0	513.99457
1	3	1.0	496.6609
3	1	0.0	540.8
1	3	1.0	432.0838
1	2	0.0	440.9779
0	0	1.0	553.272
0	0	0.0	593.76465
1	2	1.0	429.961
2	1	1.0	323.7243
2	0	1.0	294.4786
0	2	1.0	586.50507
0	0	0.0	634.1876
2	1	1.0	288.39917
1	2	1.0	452.79056
3	2	1.0	445.32086
1	3	1.0	427.13202
2	0	1.0	297.82187
3	0	1.0	412.17535
1	3	1.0	441.39294
1	3	1.0	416.0067
2	0	1.0	303.59338
0	0	0.0	552.7976
1	3	1.0	442.75214
2	0	1.0	284.9756
2	0	1.0	306.57742
0	0	0.0	611.8507
1	2	1.0	437.1797
0	1	1.0	523.92755
1	3	1.0	435.5743
2	0	1.0	340.4503
1	2	1.0	459.17657
3	2	1.0	571.3624
2	0	0.0	323.49396
3	2	1.0	484.3986
2	1	1.0	327.4458
1	3	1.0	470.13895
2	0	0.0	305.15268
2	1	1.0	342.5115
3	0	0.0	514.5303
0	0	0.0	602.9906
1	2	1.0	465.98297
0	2	1.0	554.00946
2	0	0.0	271.88376
2	0	1.0	328.06317
3	2	1.0	442.28296
3	0	1.0	480.30975
1	2	1.0	439.1359
1	3	1.0	476.69397
1	2	1.0	465.01657
0	1	0.0	585.1025
1	3	1.0	500.12067
0	1	0.0	525.2211
1	3	1.0	431.2047
3	1	1.0	483.10864
2	1	0.0	275.34766
3	2	1.0	518.64685
3	2	1.0	503.09848
0	0	0.0	585.56024
3	1	0.0	467.18286
1	2	1.0	454.98135
3	2	1.0	462.66666
