personality,herbology,quidditch rank
3,1,573.0276
1,0,261.7831
1,1,501.94452
1,1,500.2545
2,0,429.59732
2,1,438.4494
0,0,437.13162
2,1,544.2488
0,1,332.29147
1,1,557.47656
2,0,537.5824
3,1,452.74542
1,0,321.36005
2,1,523.94977
2,1,528.44073
2,1,503.4465
0,0,517.62134
1,0,317.9894
2,1,464.86575
1,0,502.954
0,0,539.12756
0,0,343.9927
2,1,505.46054
2,0,465.11835
1,0,601.9498
2,1,455.59644
1,0,277.13937
3,1,453.80774
0,0,456.48297
0,1,209.40718
1,1,465.55246
3,1,468.53186
3,1,477.37186
3,1,477.46948
0,1,504.30606
0,0,333.77573
2,1,460.79352
0,1,604.7127
1,1,422.4955
1,1,477.81732
0,1,354.73462
2,0,270.1711
3,1,472.64233
0,1,466.96335
1,1,321.33383
3,1,476.0142
1,1,584.5752
0,0,550.2032
0,0,542.33685
0,1,558.9481
1,0,268.08255
0,1,437.71054
2,0,419.72772
1,0,286.43338
2,1,574.8134
3,1,425.84406
1,1,661.91437
3,1,463.91016
2,1,503.22382
2,1,542.95184
2,1,478.28793
2,1,566.7129
3,1,511.53317
2,0,564.3501
1,1,303.82928
0,1,548.50586
1,0,597.8207
2,0,611.372
1,0,626.1045
0,1,482.80533
2,1,514.46967
2,1,460.27423
0,0,598.26184
0,0,547.3992
1,0,598.8961
1,0,596.63116
0,0,596.8916
3,1,443.0318
3,1,478.63293
0,1,463.61526
0,1,300.33554
1,1,535.78284
1,1,254.38696
2,1,411.8495
0,1,302.3163
0,0,307.72626
3,1,470.65268
1,0,352.50793
1,1,307.85315
1,0,325.48245
1,0,595.41736
1,1,599.6281
1,0,251.41345
2,1,465.29465
1,0,306.99747
1,0,558.2565
0,1,312.602
2,1,313.99985
1,1,495.54486
0,0,615.8414
3,0,461.56927
2,1,284.9665
0,0,342.93866
1,1,270.50253
0,0,536.54694
3,1,505.43854
0,1,276.23483
2,1,479.7382
1,1,345.9951
1,1,583.9016
0,0,300.6764
2,1,306.69348
1,1,566.8662
2,1,478.3058
2,0,486.39597
2,1,476.75073
1,1,565.443
2,1,430.90213
0,1,488.90146
3,1,497.9166
0,1,578.0524
2,0,457.74197
2,1,464.8287
1,1,304.4973
1,1,494.75128
1,1,472.6925
2,0,246.92368
1,1,255.95753
2,1,446.29984
3,1,428.25186
2,1,445.06873
3,1,454.59998
1,0,587.1437
0,1,546.82935
1,1,266.93253
0,1,549.85455
1,1,455.55334
0,1,527.72565
3,0,437.17172
0,1,521.8997
3,1,256.6698
1,1,258.46063
2,1,480.36105
1,1,529.4192
0,0,306.93753
0,0,602.2396
1,1,321.9202
1,1,264.9784
1,0,254.93025
3,0,480.26138
1,0,600.258
3,1,564.9641
3,1,457.35233
2,0,507.7318
0,1,578.758
1,0,582.61334
1,0,582.86615
0,1,582.58496
2,1,487.9816
1,1,329.42316
3,1,479.59857
3,1,480.41678
1,1,299.8483
0,0,568.9885
1,0,543.94037
0,1,424.91345
1,1,511.15594
1,0,578.2984
0,1,551.1479
1,0,307.09198
0,0,492.00363
2,1,492.6173
1,1,484.90097
1,1,309.70242
3,1,496.5573
3,1,455.55444
0,1,516.71173
0,0,314.06308
1,0,587.8667
2,1,530.69507
3,1,523.588
2,1,478.35583
1,0,285.70483
2,0,281.6256
3,1,458.91364
0,1,318.49207
3,1,457.3831
2,1,430.12698
3,1,469.28568
0,1,594.91724
1,0,585.4413
2,0,587.0813
2,1,456.22433
3,1,435.8784
0,1,533.3372
0,1,622.1113
1,0,580.3166
0,0,593.6685
1,0,252.29263
1,1,518.18964
2,1,427.01437
3,1,461.4993
3,1,454.86993
1,0,574.3973
3,0,473.6381
0,1,320.77762
1,1,570.16425
0,1,558.5694
2,0,583.8794
1,0,267.12756
2,0,435.5074
0,1,216.58572
1,1,344.90625
3,1,459.04935
3,0,573.69635
2,1,328.33997
0,1,289.25726
1,0,620.6919
3,1,483.58987
0,0,563.7142
2,0,449.79062
1,0,594.95215
3,1,341.2102
1,1,284.65717
2,1,511.52286
3,1,463.30884
3,1,452.81262
0,0,363.60132
0,0,325.6978
1,1,515.18616
1,0,530.412
1,0,591.77637
2,1,500.74734
2,1,428.6438
0,0,285.34995
0,0,324.98956
2,0,588.7483
2,1,476.5455
2,0,231.55116
2,1,442.0043
0,1,613.3725
0,1,610.9995
1,0,280.47742
1,0,563.4122
2,1,554.6683
2,1,574.2418
2,1,470.59036
3,1,444.5508
2,1,462.261
1,1,279.23126
3,1,458.4103
0,1,489.87897
1,1,581.94635
3,1,512.50507
2,1,579.5685
1,0,252.32335
2,0,335.51154
1,0,549.9603
0,0,551.17566
0,1,468.66458
2,1,461.9742
1,0,614.502
2,1,446.92938
0,0,568.1489
1,1,413.70947
0,1,465.32138
3,1,467.64786
2,0,500.59998
1,1,455.14514
0,1,306.93533
0,0,317.865
1,0,323.09155
1,1,515.4263
2,1,480.77228
2,1,475.1772
0,1,220.48038
3,1,522.2456
3,1,490.98572
2,0,497.3444
0,1,261.36197
0,0,293.7968
1,0,264.53903
2,1,521.0859
1,1,589.5691
3,1,492.75555
0,1,516.7089
0,0,513.85944
1,1,501.58423
0,0,618.76526
0,1,481.7189
3,1,453.934
3,1,450.4495
1,1,282.96115
1,1,595.4427
0,0,581.0575
3,1,598.4139
3,1,457.7978
0,1,242.82587
1,1,620.4851
1,0,512.9992
1,0,323.25024
0,0,573.4158
3,1,433.97467
2,1,473.4169
3,1,582.46606
3,0,452.422
3,1,501.11313
2,1,417.43454
1,1,287.44128
3,1,478.35684
1,0,554.4315
2,1,445.82382
3,1,448.38055
3,1,470.6839
3,1,511.5471
1,1,611.03906
3,0,574.9063
0,1,319.11826
0,1,585.0675
2,1,268.3835
3,1,427.63693
0,1,460.1246
3,1,455.0714
3,1,451.46945
1,1,638.1743
0,1,436.95593
1,0,569.4487
0,0,335.63245
2,0,428.67386
0,0,562.0397
1,1,297.2893
1,1,544.7928
2,1,530.3983
2,0,515.8858
3,1,509.1172
3,1,319.76324
1,1,546.48895
3,1,434.469
3,1,437.91165
2,0,601.64685
2,1,486.74097
0,0,576.9399
1,1,253.76709
2,0,527.3593
2,1,462.67432
3,1,564.9685
0,0,559.0845
0,0,593.21936
0,0,512.673
0,1,585.18024
2,1,478.6236
0,0,566.85394
0,1,272.7181
1,1,270.98804
0,0,583.2479
0,1,565.46204
3,1,466.89023
2,1,277.31195
3,1,457.08334
1,1,474.67563
0,1,461.8547
3,1,497.05725
2,1,505.66617
2,1,537.5814
2,1,440.67984
3,1,479.25128
2,1,479.86176
2,1,443.95746
2,1,465.9446
2,1,610.041
2,1,477.38934
1,1,503.59753
3,1,454.89032
0,0,562.31683
0,1,593.1409
0,0,588.42377
1,1,504.93854
2,1,302.2916
2,0,528.37555
1,1,462.66113
0,0,293.46713
0,1,484.26764
3,1,453.29312
2,0,562.52747
1,1,570.5303
0,1,486.4035
2,1,608.9859
0,0,535.13934
1,0,540.0506
1,0,333.94885
3,1,357.14932
1,1,478.72696
2,1,467.57574
2,1,279.28122
2,1,528.6806
1,1,529.22296
0,0,596.84607
0,0,324.8806
3,1,453.25134
0,0,545.7212
1,0,598.39667
1,1,438.02185
2,0,569.08954
2,0,331.78033
2,1,448.64816
2,1,559.6717
0,0,589.92615
2,1,484.86298
1,1,455.5655
0,1,587.26935
1,0,567.72876
3,1,460.48834
3,1,443.26782
1,1,289.37958
2,1,527.5291
3,1,444.55777
0,0,263.8416
2,0,433.8105
2,1,460.8907
1,1,469.61423
1,1,319.782
2,1,441.01035
3,1,439.0611
0,1,290.70682
3,1,271.29318
0,0,321.18314
1,1,345.1973
0,1,296.80878
1,1,328.1139
1,1,459.2088
1,1,255.84819
2,0,531.0735
2,1,421.46674
3,1,478.02966
2,0,489.64526
0,1,484.0164
2,0,598.0301
1,1,284.60764
1,0,587.9222
1,0,550.37946
2,1,541.00006
0,0,596.2935
1,1,338.36957
3,0,441.58282
1,0,286.30795
1,0,599.23926
0,1,545.1981
2,1,465.52585
2,1,446.35266
1,0,563.7934
1,0,282.91785
3,1,436.9031
2,1,469.93613
3,1,485.31445
1,1,276.504
2,1,453.99854
3,1,448.68054
0,1,255.16087
3,1,476.93677
1,1,587.17426
2,1,482.50983
2,0,530.18634
2,1,479.3732
2,1,462.85693
1,0,590.17786
3,1,476.53406
3,1,436.80743
2,1,476.69452
1,1,305.48096
0,0,582.2081
1,1,255.13608
0,0,512.2824
3,1,479.45242
2,1,446.4019
0,1,435.96198
1,0,583.3815
0,0,310.26273
0,0,354.4834
2,0,572.53723
2,1,432.08826
2,1,502.45715
1,1,332.6975
0,1,274.41763
0,1,561.3548
3,1,447.03226
1,0,451.1963
2,1,487.0501
3,1,481.0227
3,1,494.4391
1,0,303.95062
1,1,462.8969
0,1,285.49255
0,0,600.3205
2,1,516.84314
0,1,234.23439
1,0,555.0211
1,1,325.5184
0,0,295.15558
3,1,470.66455
0,0,599.6167
0,1,565.9713
0,0,298.3565
3,1,455.04074
3,1,475.32254
0,1,307.34576
0,1,440.2211
1,1,515.3423
1,1,276.89038
0,1,468.44852
1,1,264.4936
0,1,444.26648
0,0,300.36273
2,1,462.83563
0,1,531.76263
0,0,385.46906
0,1,344.4671
0,0,280.32056
1,1,514.0268
2,1,297.5098
2,1,472.9575
0,0,291.21844
0,0,601.2291
2,1,596.46155
1,0,502.91397
2,0,570.5855
0,1,468.61673
1,1,580.71747
0,1,456.07144
1,1,629.78156
0,1,503.11765
1,0,568.23553
2,1,483.04492
2,1,465.52478
2,1,296.44537
0,0,591.88025
2,1,274.94046
0,1,503.2636
1,0,562.95184
0,1,350.36633
0,1,280.6358
3,0,568.3246
0,1,565.8921
3,1,433.2642
1,1,309.9571
3,0,414.84436
1,0,594.3274
3,0,489.25342
2,1,477.12497
0,1,321.21838
2,0,564.97687
2,1,461.76132
3,0,315.9011
2,1,445.9665
1,1,280.9345
2,1,451.71127
1,1,586.9687
1,1,452.3529
0,1,557.7538
2,0,449.2218
3,1,429.58774
2,1,434.95273
3,1,500.856
1,1,592.6106
3,1,489.1762
2,1,511.65182
0,0,559.1633
1,1,572.6042
0,0,515.36584
1,1,615.93665
0,1,462.917
0,1,483.89746
2,0,313.4294
3,1,465.61206
0,1,624.9447
2,1,486.66373
0,0,268.9737
3,1,461.58032
3,1,484.73398
1,0,554.02405
1,0,475.81238
2,1,570.1336
3,1,471.46808
2,0,296.96255
2,1,429.74158
2,1,559.3885
1,1,549.37024
2,1,499.29266
2,1,488.0572
3,1,473.1407
2,1,480.0075
0,0,319.9083
1,0,311.70682
2,0,421.34836
2,1,437.39185
2,0,515.5379
0,1,494.59674
2,0,606.5472
1,1,319.7622
2,0,468.9666
1,1,237.95016
3,1,468.66217
2,1,446.69385
1,1,291.89725
0,1,490.48804
0,1,584.1745
3,0,364.70544
2,0,303.4031
1,0,324.35773
1,0,585.42993
0,1,455.34888
3,1,468.23276
3,1,464.4038
0,0,450.41306
2,1,474.64752
0,1,504.25525
0,0,583.5335
1,0,258.77283
2,1,500.34335
0,1,550.3334
3,1,431.8475
2,1,490.30164
2,0,541.4591
2,1,567.6197
1,0,305.89856
0,0,569.7165
2,1,467.58365
1,1,602.5373
1,0,588.9442
3,1,441.337
0,1,453.236
3,1,446.44696
3,1,476.47354
3,0,316.0504
0,0,579.14105
1,0,583.0696
2,0,331.35522
3,1,465.57516
0,0,608.12317
2,1,473.32037
0,0,600.37286
0,1,277.93353
3,1,419.44907
3,1,450.11523
1,0,366.1605
2,1,444.99643
0,1,273.1662
2,0,508.574
3,1,469.1116
1,1,468.95062
2,1,462.28476
1,0,289.9839
1,0,282.88293
0,0,341.52603
0,1,592.768
0,0,270.86642
2,1,441.02206
1,1,626.70667
0,1,297.02
1,0,452.85776
1,1,274.85315
1,1,518.6641
2,0,440.26215
1,1,576.87463
3,1,490.19574
2,1,580.0091
1,0,571.72504
3,0,539.9187
1,0,550.2386
2,1,517.3667
0,1,335.75214
2,1,452.59393
2,0,455.81512
2,1,398.77704
1,0,591.8329
1,1,600.943
2,1,310.83945
2,1,440.58737
1,0,556.7995
2,1,306.07663
2,1,508.61252
3,0,572.3138
1,1,317.30365
3,1,444.14346
1,1,565.2086
0,0,470.99127
1,1,557.69037
0,0,267.50604
0,0,589.746
0,1,620.9969
0,1,340.2179
2,0,242.36801
0,1,526.0537
2,1,455.22794
3,1,490.72763
1,0,315.0034
0,1,550.8389
1,1,528.48816
2,1,455.6601
2,1,463.0974
2,0,474.3497
0,1,524.6222
1,1,473.9799
2,1,492.04352
0,0,476.87405
2,1,469.92398
0,0,239.17273
0,0,297.8414
1,0,295.2627
1,1,549.49054
2,1,506.99673
0,1,298.78238
2,0,348.02664
2,1,466.14594
1,1,470.55887
3,1,435.96835
3,1,476.66168
1,0,537.09674
2,1,476.1503
1,1,578.5935
2,1,470.11984
1,1,453.84827
0,0,302.09152
0,0,277.11908
1,0,225.68126
3,1,511.52942
3,1,475.18134
2,0,289.72943
1,0,552.74615
3,1,442.1204
2,1,530.4557
2,1,545.4351
2,1,483.5371
0,1,591.21155
2,0,568.34546
0,0,593.28394
2,1,606.1734
3,0,452.0501
2,1,462.32965
1,0,319.6255
3,1,494.34494
2,1,579.32574
2,0,311.6066
0,1,286.45218
2,1,556.9142
2,0,609.6548
2,1,560.52386
2,0,254.58344
1,1,600.0263
3,1,247.73611
3,0,563.15454
1,1,435.43262
2,1,534.5371
0,1,323.81482
0,1,340.71628
1,1,512.5923
1,0,566.4302
0,0,287.33826
3,1,489.4721
0,1,432.52167
2,1,300.6055
1,1,543.9134
0,0,557.36884
2,1,440.11896
1,0,310.10446
0,1,606.01276
0,1,218.82181
2,1,521.9599
2,0,562.4611
2,0,476.20694
2,1,442.17383
0,1,323.60385
3,0,289.36047
1,1,296.90997
1,1,441.09952
1,1,316.06314
1,1,541.0669
1,0,584.4613
1,1,560.4423
1,1,241.95187
2,1,498.5384
2,1,454.7276
1,0,282.64246
1,1,512.6614
2,1,478.88177
1,0,558.9581
0,1,592.33936
1,0,347.54535
0,1,523.8264
3,1,461.5554
0,1,310.57227
0,1,260.52243
2,1,510.13455
2,1,481.2367
2,1,499.45953
2,1,435.29767
2,1,437.6268
3,1,533.3877
1,1,369.3164
2,1,468.83276
1,1,281.72876
0,1,319.56726
3,0,565.5861
2,1,504.3494
0,1,588.2959
1,1,390.43225
0,0,270.95786
3,1,479.85968
1,0,552.6962
2,1,493.18927
0,1,323.14706
3,1,450.78503
2,1,439.94064
0,1,558.5703
3,1,446.91818
2,1,309.36612
2,1,450.92264
3,0,447.748
2,1,448.01813
2,1,464.0902
3,1,469.35876
1,0,594.22577
2,1,565.16125
2,1,466.65363
3,1,453.59567
3,1,452.93393
2,1,508.26263
3,1,426.52414
0,1,277.9099
1,1,318.0108
2,1,447.6635
1,0,315.00305
1,1,333.62912
0,0,429.52246
1,0,452.51514
1,0,475.1097
0,0,309.52518
0,1,301.6107
0,1,600.42114
2,1,441.7168
0,1,548.1255
1,1,555.3348
3,1,454.83575
2,1,231.26498
1,0,364.29974
1,0,606.95844
2,1,458.9877
2,1,525.6299
2,0,310.0763
1,1,432.81995
2,1,458.0171
1,1,305.7796
2,1,494.3563
2,1,353.00204
0,1,509.52673
0,1,484.36765
0,1,577.33344
0,1,473.03558
2,0,570.95593
1,1,415.80774
1,0,591.7957
0,1,561.4949
3,1,479.55167
2,0,584.4603
1,0,531.20654
3,1,446.8714
2,1,493.55597
1,0,306.61194
3,1,451.1758
3,1,485.9745
0,1,255.6348
0,1,243.62845
2,1,459.05063
2,1,465.42557
1,0,267.1375
2,0,360.95486
1,1,259.37692
1,1,497.12872
1,1,416.65234
3,1,475.0399
2,0,252.80444
2,1,276.60117
2,1,478.72806
2,1,487.8638
2,1,479.02786
0,1,625.1503
2,1,463.22647
0,1,600.60004
0,1,494.27914
3,1,466.50308
0,1,539.0759
0,1,598.72375
0,0,275.6099
2,1,479.2915
3,1,463.76028
0,0,513.9533
1,0,464.6421
1,1,253.82167
1,1,612.3376
2,0,611.8226
1,0,252.02962
1,1,547.92004
1,1,294.52396
2,0,462.4626
3,0,449.43793
1,1,282.98343
0,1,477.7239
3,1,456.67343
3,0,452.77975
2,0,572.4079
2,1,513.42505
3,1,470.17804
3,0,449.57346
1,0,603.6874
3,1,519.6512
3,1,471.40802
1,1,461.07687
0,0,281.75455
2,1,538.223
3,1,269.96307
1,1,494.42456
2,1,614.23596
2,1,487.393
2,1,538.4403
3,1,446.20422
1,0,560.76953
0,0,586.5527
1,1,504.18372
2,1,472.926
3,1,291.86014
0,0,275.92273
2,0,287.57306
0,0,270.70074
3,1,501.27536
0,1,599.2207
2,0,271.33337
0,1,275.5709
3,0,307.8249
0,0,510.80063
3,1,334.91895
2,0,277.53995
0,0,581.4743
0,0,251.41571
3,1,463.2057
2,0,260.5008
2,1,458.35336
3,1,499.20908
0,1,584.275
3,1,253.4026
0,1,296.36948
0,0,299.9284
3,1,433.44434
2,0,553.1603
1,1,592.29974
2,1,535.8184
0,0,246.8642
0,1,393.38913
2,1,487.34216
2,1,479.89786
2,1,489.84763
2,1,507.97018
0,1,583.87006
2,1,488.01532
3,1,483.65253
2,0,559.75354
1,1,434.8638
2,0,563.99054
2,1,608.1226
1,1,444.76697
3,1,478.40808
1,0,303.13602
2,1,445.10727
0,1,323.30368
1,0,586.80164
1,0,599.442
3,1,459.33243
2,1,479.74683
3,1,459.87415
0,1,323.11536
2,0,538.2287
0,0,554.09955
1,0,557.2007
1,0,584.3935
3,1,499.94052
2,1,562.52466
0,0,533.8164
3,0,283.9641
3,1,467.84683
1,1,566.4671
1,0,284.56003
0,0,607.9819
1,0,599.74365
3,1,478.0825
1,1,265.79382
3,0,455.4186
2,1,548.71234
1,1,557.10614
3,1,456.3977
0,1,334.2301
1,1,256.1734
2,1,448.0436
3,1,477.2239
3,0,295.87662
0,0,602.14716
2,1,418.76318
2,0,557.884
2,1,295.25668
2,1,541.9584
2,1,459.20984
1,0,592.80493
0,1,528.16705
1,1,280.98026
0,0,601.51196
3,0,531.3611
1,1,478.32657
2,1,510.47415
3,1,487.74158
0,0,337.36896
1,0,263.3546
0,1,477.09338
0,1,323.07648
2,0,538.96
2,1,442.81207
1,0,282.50714
0,1,538.3112
2,1,530.3971
1,0,315.7222
0,1,591.0008
2,0,294.981
3,1,463.44412
3,1,440.7412
1,1,462.48175
1,0,271.7972
1,1,323.22516
0,1,557.00757
1,1,575.9815
2,1,589.79364
0,0,582.65314
1,0,575.3186
3,1,473.79202
1,1,502.23807
0,0,288.8629
1,1,307.11642
2,1,454.46118
1,1,506.54657
2,1,518.75726
0,1,323.91678
2,0,443.16647
0,1,433.26828
0,1,316.53122
0,0,328.75076
0,1,575.8458
3,1,509.16125
0,1,533.22125
2,1,309.5402
2,0,561.3456
3,1,407.35327
2,1,470.50732
1,1,621.84393
2,0,245.25043
1,1,297.2031
0,1,282.94107
1,1,314.0026
0,1,519.62244
1,0,531.9257
1,0,531.3392
0,1,461.75397
3,1,460.21243
2,1,461.6127
1,0,476.46075
0,1,302.76636
1,1,586.9125
1,1,597.43445
3,1,487.8471
2,1,574.0444
3,1,484.0333
2,1,476.48047
2,1,425.0465
0,1,577.5984
2,1,481.0153
0,1,248.4775
1,0,310.10767
3,1,465.13153
1,1,522.1015
0,1,462.03967
2,1,437.53748
1,1,326.98883
2,1,450.4279
3,1,430.28662
1,1,445.0328
2,1,464.7467
0,1,269.96674
1,1,504.76077
3,1,415.69296
0,1,320.26617
2,1,450.37354
2,1,449.52484
3,0,497.43533
0,0,315.91507
3,1,470.9469
0,0,554.16693
0,1,408.04498
2,1,559.4499
0,1,249.76373
3,1,503.62518
2,1,534.77515
1,1,312.82013
2,1,494.6413
0,1,547.6942
2,0,511.44348
2,1,494.58353
3,0,463.24484
0,1,419.0177
2,1,253.18167
1,1,536.3302
3,1,440.7904
2,1,464.20355
1,0,467.90686
0,0,244.14496
3,1,450.55167
1,1,452.54477
0,1,516.8313
3,1,428.49274
0,0,242.92421
0,0,332.9893
2,1,491.0692
1,1,609.36053
0,1,569.9745
2,0,478.945
0,1,297.31516
3,1,547.7365
3,1,445.4521
1,1,303.02762
1,0,324.65634
3,1,452.2805
2,1,526.0654
2,0,600.0474
0,1,518.53735
2,1,457.5114
0,1,573.4628
0,0,328.16946
1,0,292.73602
1,1,491.21262
1,0,553.27026
3,1,480.82202
0,0,583.8176
0,0,561.3464
0,1,469.23764
0,1,298.65097
3,1,542.13416
1,0,592.16583
3,1,457.96912
2,1,453.69476
2,1,448.27887
2,0,554.3315
2,1,456.6543
3,0,573.28644
2,1,468.35077
3,1,490.3041
2,1,559.8088
1,1,359.87848
1,0,360.6105
0,1,265.8733
2,1,362.87622
3,1,457.6871
3,1,469.3501
1,0,511.4336
1,1,325.72452
1,0,550.3609
0,0,561.40393
2,0,302.13153
3,1,475.86752
2,1,464.31546
2,0,435.74002
1,1,463.68668
3,1,307.36826
0,0,233.887
3,1,494.78943
3,0,490.0663
2,0,512.4234
0,0,246.45529
1,1,268.0162
0,0,560.31006
3,1,457.71268
3,1,460.65265
2,1,495.7324
2,1,316.0861
0,0,590.07275
0,1,444.8995
1,0,293.79657
0,0,545.7029
2,1,437.41934
2,0,560.65125
3,1,458.72415
2,0,609.2011
0,0,457.5014
3,1,419.17706
0,1,468.2713
2,1,487.48434
2,1,499.7207
3,1,457.05655
1,1,580.271
3,1,491.5449
3,1,473.35602
0,0,284.57663
2,0,586.6811
3,0,543.02167
2,1,455.92285
1,0,265.93008
3,1,484.51712
0,0,220.54906
3,1,449.38538
3,0,461.66785
0,1,489.1409
1,1,528.982
2,1,287.42838
0,1,453.1509
1,1,577.6326
0,1,272.12912
2,1,363.35855
2,1,570.5356
2,1,579.4729
1,1,466.40848
0,0,321.31512
1,0,318.26483
1,0,555.88916
1,1,331.8923
3,1,445.93518
0,1,467.0892
2,1,484.64948
1,1,288.9227
3,1,461.1362
1,0,568.02466
1,1,563.78253
3,1,475.0266
0,0,614.5472
0,0,241.82921
3,1,472.4006
0,0,598.563
1,0,320.54462
2,1,446.38138
3,1,449.26843
2,0,503.04172
1,0,589.09045
2,0,509.22128
0,0,247.25607
3,1,477.62692
3,1,439.30862
2,1,488.56693
3,1,455.12997
1,1,572.5033
2,1,490.0658
2,1,542.0688
3,1,471.07312
0,0,436.5185
2,0,433.3961
1,1,326.86642
1,1,610.59863
0,1,461.08713
1,1,337.38885
2,1,312.71426
1,1,469.61752
0,1,517.47815
2,1,279.84946
3,1,467.2632
0,1,436.0648
1,1,565.6155
2,1,428.78262
2,0,606.1064
0,1,265.9382
0,1,529.0539
3,1,513.7995
1,1,274.23068
1,0,602.2297
0,1,342.65573
2,1,481.53482
1,1,460.94455
1,0,275.2319
0,1,570.587
2,1,555.4056
3,1,444.9959
0,1,483.35632
1,1,572.5806
1,1,276.15424
1,1,601.4336
2,1,270.2547
0,0,583.1192
2,1,413.14856
1,0,485.07632
0,1,474.1543
3,1,533.7259
0,0,616.73346
0,1,309.87973
2,1,237.6749
1,1,563.9079
0,0,258.50055
2,1,474.549
2,1,454.3189
1,0,467.00668
3,1,489.3944
2,1,483.8207
1,1,320.72034
0,1,257.8372
3,1,516.32874
1,0,559.76483
0,1,495.03964
1,1,319.04523
2,1,566.2675
0,1,352.53394
3,1,455.87564
1,1,561.9678
0,1,520.5548
0,1,258.48477
2,1,517.1965
3,1,523.853
1,1,606.5984
0,1,467.12656
2,1,448.71295
2,1,497.6463
0,0,306.28342
0,0,592.55597
0,1,492.65228
2,0,523.34393
2,1,558.95465
3,1,472.07443
1,0,333.48026
1,0,313.23456
3,1,479.06152
0,0,338.829
1,1,489.0622
2,1,302.22522
3,1,456.30145
1,1,589.0408
3,1,462.8437
0,0,464.2325
2,0,277.45065
0,1,420.28522
0,0,586.1312
1,0,605.4865
1,1,396.75568
2,1,266.61163
0,1,586.0315
2,1,479.31454
0,1,360.34094
3,1,468.33447
1,1,264.47488
2,1,600.51733
0,1,456.508
1,1,564.8437
1,1,354.09976
0,1,586.5117
0,1,566.46655
2,1,449.97446
0,1,286.47064
0,0,578.5812
0,1,308.69577
3,1,481.5234
0,1,504.73633
0,0,587.4096
2,0,302.028
2,1,552.32355
0,0,534.97595
3,1,453.20755
3,1,458.18417
0,0,253.129
3,1,491.68903
0,1,289.7515
1,1,284.65723
1,0,285.83765
1,1,436.17743
0,1,494.72556
3,1,487.69617
1,0,221.78006
0,1,522.0882
1,1,235.30241
2,1,296.63635
0,0,332.55316
1,1,608.7434
0,0,280.36435
0,1,351.7933
0,1,430.49982
1,1,573.1706
0,0,574.5274
2,1,469.26102
0,0,568.03436
0,1,563.7283
2,0,581.47595
3,1,483.17612
2,1,450.00595
0,1,418.51227
3,1,443.95737
3,0,453.9705
1,1,425.89417
2,1,489.92618
0,1,447.20654
2,1,556.24133
3,1,445.6285
1,1,572.1793
2,1,510.36252
3,1,462.04672
2,1,461.24896
3,1,446.08096
1,0,618.78595
3,1,480.333
1,1,604.25476
2,1,598.7615
0,1,604.78284
1,1,555.6493
1,0,569.8374
0,1,439.20728
1,0,608.0703
2,1,436.78305
1,1,568.3824
2,1,500.27362
1,1,246.79
2,1,276.1961
1,1,561.1803
2,1,242.34015
0,1,315.7442
1,0,554.52325
1,1,589.06213
1,0,304.17435
1,0,256.6286
1,1,346.22177
2,1,521.30835
2,1,602.97437
1,1,475.33118
0,0,546.67804
1,0,455.8955
1,1,529.7421
0,1,503.99298
2,1,509.24808
3,1,568.086
2,1,544.55884
1,1,303.18442
2,1,515.9661
2,1,526.5068
0,1,532.046
1,0,539.1485
3,1,475.6827
1,0,258.64957
3,1,458.26895
0,1,588.997
3,1,445.0108
2,0,602.0894
0,1,411.47424
0,0,432.08496
2,0,270.4846
2,1,310.4471
3,1,471.38748
3,0,460.55154
2,0,292.62686
2,0,321.92734
1,0,621.98303
3,0,428.54077
2,0,309.7865
3,1,488.82126
0,0,298.0174
0,1,416.0296
1,0,592.7536
0,0,555.58386
2,1,475.82208
0,0,266.81082
2,1,519.02527
1,0,596.75037
0,0,313.00073
2,0,265.70184
1,1,481.93423
2,1,419.41077
0,0,609.9952
2,0,577.1468
3,1,487.68906
1,0,596.4198
2,0,516.1263
2,0,302.9441
2,1,484.31488
3,1,466.3788
0,1,270.94537
1,1,270.15546
1,1,442.97433
1,0,579.69336
1,1,292.992
1,1,274.20593
2,0,447.93875
3,1,315.61072
2,0,630.86816
0,1,607.6349
1,0,566.68243
1,0,291.3165
1,0,590.8211
0,0,600.3928
2,1,453.93253
2,0,275.10437
3,1,472.07224
2,1,502.2724
3,1,458.23
2,1,465.99347
2,1,421.12213
2,1,446.7831
2,1,554.08453
0,1,556.3361
0,1,426.51868
0,1,625.7091
0,1,486.02625
1,1,302.76633
3,1,297.61578
2,1,438.60965
2,1,444.21417
1,0,610.1526
2,1,420.7423
0,1,290.21008
1,0,575.48315
1,1,512.99316
1,1,461.42117
3,1,484.12323
0,1,556.57513
0,1,576.61597
1,1,318.61472
0,0,633.6805
1,0,358.33142
2,0,307.50504
2,1,490.84738
2,1,578.4878
1,0,595.30493
2,1,295.76498
3,1,433.3177
3,0,563.0548
2,1,594.8134
2,1,471.96948
0,1,284.5072
2,0,542.90155
